noc,cbo,rfc,lcom,ca,ce,npm,loc,dam,mfa,ic,cbm,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
0,6,1,0,4,2,1,1,0.0,0.0,0,0,1,True,False,0.07875524938469862,False,0.0,False,0.11446996234803675,AdaBoost,AdaBoost,False,0.11446996234803675
1,9,6,10,6,4,0,8,0.0,0.0,0,0,1,False,False,0.11621932574576052,False,0.0,False,0.12307241566093098,AdaBoost,AdaBoost,False,0.12307241566093098
0,4,12,2,0,4,2,58,0.0,0.7777777779999999,1,2,1,False,False,0.4781996108297129,False,0.3,False,0.27481724689921266,AdaBoost,AdaBoost,False,0.27481724689921266
0,4,25,0,1,3,7,447,1.0,0.444444444,1,3,6,True,False,0.19836564809173016,True,0.6,True,0.564271402773702,AdaBoost,AdaBoost,True,0.564271402773702
0,5,12,2,2,3,2,354,0.0,0.0,0,0,10,True,False,0.09168935536695452,False,0.3,False,0.41156573267746455,AdaBoost,AdaBoost,False,0.41156573267746455
0,5,27,9,2,3,4,186,1.0,0.5,0,0,2,True,False,0.467874443995334,True,0.8,True,0.5659849753164942,AdaBoost,AdaBoost,True,0.5659849753164942
1,2,16,0,1,1,8,56,1.0,0.681818182,1,2,1,True,True,0.5321050590340851,True,0.7,False,0.4164425248615424,AdaBoost,AdaBoost,False,0.4164425248615424
0,4,8,0,1,3,3,43,1.0,0.666666667,0,0,1,True,False,0.44289465353809215,True,0.6,False,0.3781878892459272,RandomForest,RandomForest,True,0.6
0,4,15,0,1,4,6,102,0.75,0.14285714300000002,0,0,3,True,False,0.13016003227790782,False,0.2,True,0.5207945922849118,AdaBoost,AdaBoost,True,0.5207945922849118
0,9,22,0,8,1,14,286,0.222222222,0.0,0,0,7,True,True,0.5048801179624618,True,0.6,False,0.4825929356935999,AdaBoost,AdaBoost,False,0.4825929356935999
1,4,18,0,1,3,6,162,1.0,0.28571428600000004,2,2,2,True,False,0.2769889854946515,False,0.5,True,0.6221491535454791,AdaBoost,AdaBoost,True,0.6221491535454791
0,4,2,1,2,2,2,2,0.0,0.0,0,0,1,False,False,0.07675929396939288,False,0.0,False,0.16963069560842728,AdaBoost,AdaBoost,False,0.16963069560842728
0,2,25,3,1,1,13,237,0.0,0.0,0,0,1,False,False,0.1365370406702365,False,0.3,False,0.43820179619618177,AdaBoost,AdaBoost,False,0.43820179619618177
0,5,20,5,1,4,5,247,0.0,0.7222222220000001,1,4,16,True,False,0.4655977185775738,False,0.5,False,0.4716005252387494,AdaBoost,AdaBoost,False,0.4716005252387494
3,9,18,66,7,2,12,78,0.0,0.0,1,1,4,True,False,0.3189743591568972,True,0.7,True,0.5324742928357651,AdaBoost,AdaBoost,True,0.5324742928357651
0,6,29,38,2,4,11,178,0.6,0.466666667,1,2,1,True,False,0.2414469472816036,True,0.9,True,0.659855988450528,AdaBoost,AdaBoost,True,0.659855988450528
0,3,24,0,2,2,12,361,1.0,0.0,0,0,7,True,False,0.1686172904048303,False,0.4,False,0.3983972136448689,AdaBoost,AdaBoost,False,0.3983972136448689
0,3,10,21,3,1,7,54,0.0,0.7142857140000001,1,2,1,False,True,0.5026071725892204,False,0.5,True,0.5220488587859458,RandomForest,RandomForest,False,0.5
0,24,37,7,9,18,4,276,0.0,0.333333333,0,0,4,False,True,0.9087629854671082,True,0.9,True,0.6379806485054373,AdaBoost,AdaBoost,True,0.6379806485054373
0,6,6,3,3,5,0,22,0.0,0.992366412,1,2,1,True,False,0.4900818611861135,True,0.9,True,0.6039262916227621,AdaBoost,AdaBoost,True,0.6039262916227621
